Key,Text,Hash
CREATE_ORGANIZATION_QUESTION_LOCATION_TYPES,Votre organisation gère-t-elle l’un des éléments suivants ? Cochez tout ce qui s’applique.,d76409a4
CREATE_ORGANIZATION_QUESTION_ORGANIZATION_TYPE,Laquelle des descriptions suivantes correspond le mieux à votre organisation ?,ac93bf9a
CREATE_SPECIES_LIST,Créer une liste d’espèces,e2fa4ff0
CREATED,Créé,cc1462ae
CREATED_BY,Créé par,19d0c8de
CREATED_ON,Créé le,f66518dc
CROWN_DIAMETER_CM,Diamètre de la couronne (cm),4bc3fb02
CSV_FILE,Fichier CSV,f496cfaa
CT,ct,7b04a9d2
CULTIVATED,Cultivé,f0d960a4
CULTIVATED_EX_SITU,Cultivé (ex situ),db8d3394
CULTIVATED_EX_SITU_DESCRIPTION,"Plantes ayant été cultivées dans une pépinière, une zone de production de semences ou une autre installation de propagation.",9b096972
CUMULATIVE_MORTALITY_RATE,Taux de mortalité cumulatif,d99f1a0f
CURRENT_NEXT_OBSERVATION,Observation actuelle/suivante,50735263
CURRENT_PHASE,Phase actuelle,24194250
CURRENT_TIMELINE,Chronologie actuelle,2dcbaeeb
CUSTOMIZE_COLUMNS,Personnaliser les colonnes...,b0c57f55
CUSTOMIZE_TABLE_COLUMNS,Personnaliser les colonnes du tableau,e075dc8a
CUSTOMIZE_TABLE_COLUMNS_DESCRIPTION,Sélectionnez les colonnes à ajouter. Désélectionnez celles à retirer.,b45076cc
CUT_TEST,Test de coupe,4501b398
DASHBOARD,Tableau de bord,a9d0682e
DASHBOARD_HEADER_TEXT,Les données de ce tableau de bord sont basées sur un échantillon de {0} hectares provenant de l'observation du {1}.,6d118ba7
DASHBOARD_HEADER_TEXT_SINGLE_OBSERVATION,Les données d'observation de ce tableau de bord sont basées sur un échantillon de {0} provenant du {1} pour ce site de plantation.,bdce81df
DASHBOARD_HEADER_TEXT_V2,Les données d'observation de ce tableau de bord sont basées sur un échantillon de {0} provenant des observations entre le {1} et le {2}.,ceddfbc2
DASHBOARD_MESSAGE,Votre tableau de bord des semences se remplira automatiquement de données à mesure que vous ajoutez des accessions.,80159eb8
DASHBOARD_MESSAGE_TITLE,Ajoutez des accessions pour voir les données,95143e20
DASHBOARD_NO_PLANTING_SITES_DESCRIPTION_ADMIN,Ce tableau de bord affiche les données issues de vos activités de suivi et de surveillance des plantes. Ajoutez au moins un site de plantation pour commencer à suivre l’emplacement de vos semis et visualiser les données dans ce tableau de bord.,78fec16f
DASHBOARD_NO_PLANTING_SITES_DESCRIPTION_NON_ADMIN,Ce tableau de bord affiche les données issues de vos activités de suivi et de surveillance des plantes. Un site de plantation est nécessaire mais n’a pas encore été ajouté. Veuillez contacter un administrateur de votre organisation pour obtenir de l’aide.,fefe0ace
DASHBOARD_NO_PLANTING_SITES_TITLE_ADMIN,"Pour afficher les données dans ce tableau de bord, ajoutez un site de plantation",61c26244
DASHBOARD_NO_PLANTING_SITES_TITLE_NON_ADMIN,"Pour afficher les données dans ce tableau de bord, votre organisation doit disposer d’un site de plantation",66e58418
DATA_CHECK_COMPLETED,Vérification de la base de données terminée. Aucune erreur trouvée !,f4bf04b4
DATA_CHECK_WITH_PROBLEMS,Vérification de la base de données terminée. {0} erreurs potentielles ont été trouvées.,6e41111d
DATA_IMPORT_FAILED,Échec de l’importation des données,9b2691f0
DATA_IMPORT_ROW_MESSAGE,Ligne {0} : {1},3a694eb9
DATE,Date,3b0a1ef9
DATE_ADDED,Date d’ajout,597eea90
DATE_ADDED_REQUIRED,Date d’ajout *,443f82cc
DATE_MUST_BE_FUTURE,La date doit être ultérieure,cf4495be
DATE_OBSERVATION,Observation du {0},62c68b2c
DATE_OBSERVED,Date d'observation,7f96dd16
DATE_OF_LAST_OBSERVATION,Date de la dernière observation,8db1d5cb
DATE_RANGE,{0} - {1},4d9ee337
DATE_SUBMITTED,Date de soumission,1619a78b
DATE_UPDATED,Date de mise à jour,277ca991
DATE_UPLOADED,Date de téléchargement,d8be0362
DBH_CM,DAP (cm),da5332b9
DEAD,Mort,4a414014
DEAD_PLANTS_OBSERVED,Plantes mortes observées,3ff4f3af
DEAL_DESCRIPTION,Description de l'accord,cc005cdb
DEAL_NAME,Nom de l'accord,be1bd4c5
DECLINE,Refuser,67618a4e
DEFAULT_LANGUAGE_SELECTED,Langue par défaut : {0},74d18404
DEGREES_CELSIUS_VALUE,{0}ºC,b9971dc5
DELETE,Supprimer,43cbbd0c
DELETE_ACCESSION,Supprimer l'accession,b3a13e44
DELETE_ACCESSION_MESSAGE,Vous êtes sur le point de supprimer l'accession {0}.,dd39f8dd
DELETE_ACCOUNT,Supprimer le compte,c3f369c2
DELETE_ACCOUNT_CONFIRMATION,Êtes-vous sûr de vouloir supprimer votre compte ? Cette action est irréversible.,ca782b20
DELETE_ACCOUNT_ERROR,Une erreur s'est produite lors de la suppression de votre compte.,6105987b
DELETE_CONFIRMATION_MODAL_MAIN_TEXT,Êtes-vous sûr de vouloir supprimer l'espèce ?,43a238c7
DELETE_FUNDING_ENTITY,Supprimer l'entité de financement,7d8a1f95
DELETE_FUNDING_ENTITY_FUNDERS_MESSAGE,Tous les financeurs associés à cette entité de financement seront supprimés.,cedce711
DELETE_FUNDING_ENTITY_MESSAGE,Vous êtes sur le point de supprimer {0}.,4a41e34f
DELETE_ORGANIZATION,Supprimer l'organisation,91c84420
DELETE_ORGANIZATION_MSG,Êtes-vous sûr de vouloir supprimer {0} ?,a932473f
DELETE_PLANTING_SITE,Supprimer le site de plantation,aa2a58c0
DELETE_PLANTING_SITE_CONTACT_US,Veuillez [nous contacter] pour supprimer le site de plantation.,ba8291e0
DELETE_PLANTING_SITE_IN_USE_MESSAGE,Le site de plantation {0} a des plantations attribuées.,78094ae2
DELETE_PLANTING_SITE_MESSAGE,Vous êtes sur le point de supprimer le site de plantation {0}.,59883616
DELETE_PROJECT,Supprimer le projet,d8b9108a
DELETE_PROJECT_CONFIRM,Êtes-vous sûr de vouloir supprimer ce projet ? Toute la catégorisation du projet sera supprimée.,c769e450
DELETE_SEEDLINGS_BATCHES,Supprimer les lots de semis,a5916585
DELETE_SEEDLINGS_BATCHES_MSG,La suppression de lots sans retraits les supprimera complètement. La suppression de lots avec retraits mettra leurs quantités restantes à 0 et les retirera de l’inventaire. Les retraits passés continueront d’apparaître dans l’historique des retraits.,5257dbf6
DELETE_SPECIES,Supprimer l’espèce,b3dd3256
DELETE_STATISTICS,Supprimer les statistiques,881bc71c
DELETE_VIABILITY_TEST,Supprimer le test de viabilité,db53dffa
DELETE_VIABILITY_TEST_MESSAGE,Vous êtes sur le point de supprimer le test de viabilité {0}.,ceace778
DELETED_SPECIES,<espèce supprimée>,c397460c
DELIVERABLE_APPROVED,Livrable approuvé,c2a1516b
DELIVERABLE_CATEGORY,Catégorie : {0},bbe96e63
DELIVERABLE_ID,ID du livrable,425b9463
DELIVERABLE_NAME,Nom du livrable,570b3a75
DELIVERABLE_NOT_ACCEPTED,Livrable non accepté,8bc5dc93
DELIVERABLE_PROJECT,Projet : {0},4c9d1362
DELIVERABLE_REJECTED,Livrable rejeté,6b33ab97
DELIVERABLE_STATUS_CHANGE_CONFIRMATION_1,La soumission d’un document après la révision d’un livrable réinitialisera le statut du livrable.,4bc59e67
DELIVERABLE_STATUS_CHANGE_CONFIRMATION_2,Êtes-vous sûr de vouloir tout de même soumettre un document ?,d949b3e3
DELIVERABLE_STATUS_UPDATED,Statut du livrable mis à jour,d3bc7b4e
DELIVERABLE_SUBMITTED,Livrable soumis,d93ea22b
DELIVERABLE_SUBMITTED_FOR_APPROVAL,Livrable soumis pour approbation,6a54497f
DELIVERABLE_UPDATE_NEEDED,Mise à jour du livrable requise,fcbb302d
DELIVERABLE_UPDATE_REQUESTED,Mise à jour du livrable demandée,73ebd469
DELIVERABLES,Livrables,78600fc8
DELIVERABLES_IMPORT_COMPLETE,Importation des données des livrables terminée !,88da4444
DENSITY_COMFORTABLE,Densité – Confortable,a7f1b4ca
DENSITY_COMPACT,Densité – Compacte,cab2e914
DENSITY_ROOMY,Densité – Spacieuse,bb240ade
DENSITY_SETTINGS,Paramètres de densité,b9090863
DESCRIBE_ORGANIZATION_TYPE_DETAILS,Décrivez votre organisation,b502c88a
DESCRIPTION,Description,9cb0cc64
DESCRIPTION_KNOWLEDGE_BASE,Découvrez comment utiliser Terraware et trouvez des réponses à vos questions sur les fonctionnalités de Terraware.,e04d81cb
DESCRIPTION_KNOWLEDGE_BASE_WITH_LINK,Découvrez comment utiliser Terraware et trouvez des réponses à vos questions sur les fonctionnalités de Terraware dans le {0}.,a7644709
DESCRIPTION_NOTES,Description/Notes,ce46605b
DESCRIPTION_ORGANIZATION,Votre organisation peut inclure des personnes et des espèces.,92aa0c96
DESCRIPTION_PEOPLE,Invitez ceux qui contribuent au succès de l’organisation.,7bfbaca9
DESCRIPTION_REPORT_PROBLEM,"Si vous rencontrez un problème lors de l’utilisation de Terraware, veuillez nous en informer. Veuillez mentionner cette version de build : {0}.",94e31352
DESCRIPTION_REQUEST_FEATURE,Nous cherchons toujours à améliorer votre expérience avec Terraware. Faites-nous savoir comment nous pouvons vous aider à en tirer le meilleur parti.,d9bff2cf
DESCRIPTION_REQUIRED,Description *,e14d49bc
DESCRIPTION_SPECIES,Gérez les espèces que vous collectez ou plantez.,03683757
DESTINATION,Destination,d3525c91
DESTINATION_REQUIRED,Destination *,46e3fd94
DETAILED_SITE,Site détaillé,24e93f92
DETAILS,Détails,c13bd424
DEV_SERVER_ERROR,Serveur indisponible (il se peut qu’il redémarre avec de nouvelles modifications de code). Recharger ?,d3be39f0
DIAMETER_AT_BREAST_HEIGHT,Diamètre à hauteur de poitrine (DBH) à maturité (cm),6b42a16f
DIAMETER_CM,Diamètre (cm),242d8114
DIRECTION_OR_DESCRIPTION,Direction ou description,e7c821fd
DISMISS,Fermer,a56709f4
DOC_PRODUCER,Producteur du document,e40f8aa1
DOCUMENT,Document,57650c76
DOCUMENT_DETAILS,Modifier les détails du document,92155983
DOCUMENT_LIMIT_REACHED,Limite de documents atteinte,4d1d87e6
DOCUMENT_LIMIT_REACHED_MESSAGE,Vous ne pouvez télécharger que {0} documents. Veuillez contacter votre représentant Terraformation si vous souhaitez en ajouter davantage.,b24d392e
DOCUMENT_NAME,Nom du document,dc231ee4
DOCUMENT_OWNER,Propriétaire du document,942724e0
DOCUMENT_STATUS,Statut du document,773c1388
DOCUMENT_TEMPLATE,Modèle de document,b29f390b
DOCUMENTS,Documents,9cebeed0
DOCUMENTS_ADD_CARD_INSTRUCTIONS,Vous n'avez pas encore de documents. Commencez par en ajouter un ci-dessous.,d341e531
DOCUMENTS_ADD_CARD_TITLE,Ajouter un document,67f963c2
DOCUMENTS_ADD_FORM_ASSOC_ORG,Organisation associée,10ebadb6
DOCUMENTS_ADD_FORM_DOC_NAME,Nom du document,dc231ee4
DOCUMENTS_ADD_FORM_DOC_OWNER,Propriétaire du document,942724e0
DOCUMENTS_ADD_FORM_DOCUMENT_TEMPLATE,Modèle de document,b29f390b
DOCUMENTS_ADD_FORM_METHODOLOGY,Méthodologie,caae1759
DONE,Terminé,3b96665f
DONT_SHOW_AGAIN,Ne plus afficher,58e2edfd
DOWNLOAD,Télécharger,c60c5234
DOWNLOAD_COMPLETE,Téléchargement terminé,0935f8bc
DOWNLOAD_CSV_TEMPLATE,Téléchargez un modèle CSV ici.,ef7ce26a
DOWNLOAD_FAILED,Échec du téléchargement,175e113b
DOWNLOAD_FAILED_DESCRIPTION,Le téléchargement a échoué. Veuillez envoyer un courriel à {0} afin que nous puissions vous aider.,2c1fb923
DOWNLOAD_FOR_ANDROID,Télécharger pour Android,8ef27e54
DOWNLOAD_FOR_IOS,Télécharger pour iOS,65fdc72c
DOWNLOAD_IN_PROGRESS,Téléchargement en cours...,6ed401ee
DOWNLOAD_ON_APP_STORE,Télécharger sur l’App Store,7f3f8b5a
DOWNLOAD_ON_GOOGLE_PLAY,Obtenir sur Google Play,31db1194
DOWNLOAD_REPORT_DESCRIPTION,Vous êtes sur le point de télécharger ce tableau sous forme de feuille de calcul (fichier CSV). Nommez votre feuille de calcul ci-dessous.,d1f890b5
DOWNLOAD_SPECIES_SUBMISSION_SNAPSHOT,Télécharger la liste (.csv) au moment de l’approbation,df0cf48d
DOWNLOAD_TEMPLATE,Télécharger un modèle ici.,03a423cf
DOWNLOAD_THE_CSV_TEMPLATE,Télécharger le modèle CSV.,d5d98658
DOWNLOAD_THE_TERRAWARE_MOBILE_APP,Télécharger l’application mobile Terraware,3eeed497
DOWNLOAD_THE_TERRAWARE_MOBILE_APP_DESCRIPTION,"Obtenez l’application mobile pour profiter des fonctionnalités de collecte de semences, de gestion de pépinière et de suivi des plants, que vous pouvez utiliser avec plus de flexibilité en dehors de votre ordinateur de bureau !",94127206
DRAFT,Brouillon,f766b964
DRAW_BOUNDARY_WITHIN_MAP,Tracer la limite sur la carte,d1ee6da4
DRAW_PROJECT_BOUNDARY,Tracer la limite du projet,426c2abb
DRAW_PROPOSED_PROJECT_BOUNDARY,Tracer la limite proposée du projet,8b73e819
DROPBOX_FOLDER_URL,URL du dossier Dropbox,0ebe8363
DRY_CABINET,Armoire de séchage,d7cab23e
DRYING,Séchage,97084385
DRYING_RACKS,Supports de séchage,4567a9d6
DUE,Échéance : {0},b72aaa1e
DUE_DATE,Date d'échéance,705f0661
DUE_DATE_PREFIX,Date d'échéance : {0},812dc111
DUPLICATE_SPECIES_FOUND,Espèces en double trouvées.,727064c8
DUPLICATED_ACCESSION_NUMBER,Nous avons trouvé {0} numéros d'accession en double :,80193537
DUPLICATED_INVENTORY,Nous avons trouvé {0} inventaires en double :,15aac11d
DUPLICATED_SPECIES,Nous avons trouvé {0} espèces en double :,2aaaba90
ECOLOGICAL_ROLE_KNOWN,Rôle écologique connu,6070c087
ECOLOGICAL_ROLE_KNOWN_TOOLTIP,"Indiquez les rôles écologiques tels que le groupe fonctionnel de l'espèce, les services écosystémiques fournis, le rôle d'espèce clé de voûte, etc.",24e19617
ECOSYSTEM_BOREAL_FOREST_TAIGA,Forêts boréales/Taïga,5beef0f6
ECOSYSTEM_DESERT_XERIC_SHRUBLAND,Déserts et arbustes xériques,524541c7
ECOSYSTEM_FLOODED_GRASSLAND_SAVANNA,Prairies et savanes inondées,4a0fdf53
ECOSYSTEM_MANGROVE,Mangroves,3511a098
ECOSYSTEM_MEDITERRANEAN_FOREST,"Forêts, bois et broussailles méditerranéens",c4ce8459
ECOSYSTEM_MONTANE_GRASSLAND_SHRUBLAND,Prairies et broussailles montagnardes,e13ceda4
ECOSYSTEM_TEMPERATE_BROADLEAF_MIXED_FOREST,Forêts tempérées de feuillus et mixtes,114d38e7
ECOSYSTEM_TEMPERATE_CONIFEROUS_FOREST,Forêt tempérée de conifères,60648d0d
ECOSYSTEM_TEMPERATE_GRASSLAND_SAVANNA_SHRUBLAND,"Prairies, savanes et broussailles tempérées",73e3b770
ECOSYSTEM_TROPICAL_CONIFEROUS_FOREST,Forêts tropicales et subtropicales de conifères,9c8fca4a
ECOSYSTEM_TROPICAL_DRY_BROADLEAF_FOREST,Forêts tropicales et subtropicales sèches de feuillus,75d32993
ECOSYSTEM_TROPICAL_GRASSLAND_SAVANNA_SHRUBLAND,"Prairies, savanes et broussailles tropicales et subtropicales",18f1ef69
ECOSYSTEM_TROPICAL_MOIST_BROADLEAF_FOREST,Forêts tropicales et subtropicales humides de feuillus,67204b54
ECOSYSTEM_TUNDRA,Toundra,9ac9ca11
ECOSYSTEM_TYPE,Type d’écosystème,eb192b40
EDIT,Modifier,9d1278d8
EDIT_ACCESSION,Modifier l’accession,3df43588
EDIT_ACCESSION_DETAIL,Modifier le détail de l’accession,9b3e32a8
EDIT_ACCOUNT,Modifier le compte,b77ad44d
EDIT_BATCH_DETAILS,Modifier les détails du lot,d2f2112a
EDIT_COHORT,Modifier la cohorte,4c88b04a
EDIT_COHORT_TO_ADD_MODULES,Modifiez cette cohorte pour ajouter des modules.,376bbb6d
EDIT_DOCUMENT_DETAILS,Modifier les détails du document,92155983
EDIT_FEEDBACK,Modifier les commentaires,6b52e0e6
EDIT_FUNDING_ENTITY,Modifier l'entité de financement,f21be0e0
EDIT_FUNDING_ENTITY_DESC,Modifier l'entité de financement et les projets associés,779189ac
EDIT_LOCATION,Modifier l'emplacement,f120fad8
EDIT_NURSERY,Modifier la pépinière,8813669e
EDIT_ORGANIZATION,Modifier l’organisation,56332548
EDIT_PARTICIPANT,Modifier le participant,895b68b3
EDIT_PERSON,Modifier la personne,5ec719a6
EDIT_PLANTING_SITE,Modifier le site de plantation,71f7ea28
EDIT_PROJECT,Modifier le projet,88eb63cb
EDIT_PROJECT_NAME,Modifier le nom du projet,aed579cc
EDIT_PROJECT_NAME_CONFIRMATION,Vous modifiez un nom de projet actuellement utilisé par {0} dans Terraware.,310081bb
EDIT_QUANTITY,Modifier la quantité,1d60ca38
EDIT_QUANTITY_DISABLED,La quantité ne peut pas être modifiée lorsque le statut est « Épuisé ».,e04bdf0b
EDIT_SCORES,Modifier les scores,95db2e9b
EDIT_SEED_BANK,Modifier la banque de semences,e2400ded
EDIT_SETTINGS,Modifier les paramètres,f9c91817
EDIT_SPECIES,Modifier les espèces,0893d9a0
EDIT_STATUS,Modifier le statut,6b9a2791
EDIT_VIABILITY,Modifier la viabilité,019e694b
EDIT_VIABILITY_TEST,Modifier le test de viabilité,71da108b
EDIT_VOTES,Modifier les votes,8d6f6fe1
EDITABLE_TABLE_ADD_ROW,Ajouter une ligne,5c7a4d5d
EDITABLE_TABLE_ADD_TABLE,Ajouter un tableau,ebf8e14b
EDITABLE_TABLE_REMOVE_TABLE,Supprimer le tableau,d7f9922e
EDITED_BY,Modifié par,d3fc0e0d
EDITING_SPECIES_DATA_FOR_ORGANIZATION,Modification des données d'espèces pour {0},a9817671
EDITING_SPECIES_DATA_FOR_ORGANIZATION_WARNING,Vous modifiez les données d'espèces pour {0}. Toute modification effectuée ici sera immédiatement reflétée dans leur base de données.,2fb0b00d
ELEVATION,Altitude,776ffeea
ELEVATION_M,Altitude (m),56b4524a
ELIGIBLE_AREA,Surface éligible,48d6b529
ELIGIBLE_AREA_DESCRIPTION,Superficie maximale de terrain répondant aux exigences Verra pour la zone de projet.,7aa4c3b4
ELIGIBLE_AREA_HA,Surface éligible (ha),02f04c77
EMAIL,E-mail,9743aa10
EMAIL_ALREADY_EXISTS,Cet e-mail existe déjà.,22c67356
EMAIL_REQUIRED,E-mail *,6b68d782
EMAIL_REQUIREMENT_TERRAFORMATION,L'adresse e-mail doit inclure @terraformation.com,8bf29d92
EMPTY_BATCH,Lot vide,585f2912
EMPTY_BATCHES_AFTER_WITHDRAW,"Un ou plusieurs lots sont maintenant vides et n'apparaîtront plus dans les tableaux de lots. Pour voir les lots vides, cliquez sur le filtre du tableau et cochez « Afficher les lots vides ».",7b7ab93c
END,Fin,43bef655
END_DATE,Date de fin,bfc71620
END_DRYING_REMINDER,Rappel de fin de séchage,f62cf150
END_DRYING_REMINDER_OFF,Rappel de fin de séchage désactivé,dae3f806
END_OBSERVATION,Terminer l’observation,1492c01e
END_OBSERVATION_MODAL_MESSAGE,Mettre fin à une observation sans parcelles observées ou partiellement observées entraînera des données de synthèse biaisées.,393e8747
END_OBSERVATION_MODAL_QUESTION,Êtes-vous sûr de vouloir terminer l’observation {0} plus tôt ?,5b3a4dde
END_TIME,Heure de fin,7c0eb9ca
ENDANGERED,En danger,1a1991aa
ENTER_LOCATION,Saisir l’emplacement,dfde68fa
ENTER_SIX_DIGIT_KEY,Saisir la clé à 6 chiffres,adbdf74f
ENTER_SUBSET_WEIGHT_AND_COUNT,"Saisissez le ratio du poids et du nombre du sous-ensemble pour déterminer le nombre approximatif de semences lors d’un retrait par poids à partir d’une quantité en nombre. (Inversement, le ratio déterminera la quantité restante approximative lors d’un retrait par nombre à partir d’une quantité en poids.) Ces champs sont utiles lorsque le comptage des petites semences n’est pas pratique et ne sont requis que si vous prévoyez de retirer de cette accession vers une pépinière.",c02303ee
ENTRIES,Entrées,065e7c3e
ERROR,Erreur,a7dc9f4e
ERROR_BATCH_SEED_COUNT,Les transferts doivent inclure au moins 1 semence,4cb3801a
ERROR_CREATE_APPLICATION,Impossible de créer une nouvelle demande,07fe6475
ERROR_CREATE_PROJECT,Impossible de créer un nouveau projet,903723b6
ERROR_LOAD_SPECIES,Impossible de charger les espèces pour l'organisation.,0e7d1148
ERROR_LOAD_SUB_LOCATIONS,Impossible de charger les sous-emplacements pour l'installation.,9872976c
ERROR_PROJECT_NAME_CONFLICT,Ce nom de projet est déjà utilisé dans l'organisation.,521631a8
ERROR_PROJECT_SELECT,Ce projet n'est pas éligible à la sélection.,9c2b6c67
ERROR_SUPPORT_NOTIFIED,Une erreur est survenue : notre équipe d'assistance a été informée et travaille à la résolution du problème.,7f643888
EST_READY_DATE,Date estimée de disponibilité,27e12633
EST_TOTAL_PLANTS_PLANTING_DENSITY_AREA,Total estimé de plants (densité de plantation × surface),83c1d4b9
ESTIMATED_BUDGET,Budget estimé,23c1c02a
ESTIMATED_READY_DATE,Date estimée de disponibilité,d37bedd1
EVENT,Événement,cc849cd0
EVENT_CALL_DESCRIPTION_1,Cliquer sur « {0} » ouvrira une fenêtre de navigateur pour rejoindre un appel vidéo Google Meet.,f8c40b21
EVENT_CALL_DESCRIPTION_2,"Pour ce {0}, vous aurez besoin de :",89f84f4b
EVENT_CALL_REQUIREMENTS_INTERNET,Une connexion Internet sur votre appareil – filaire haut débit ou sans fil (3G ou 4G/LTE),0f7a1688
